"ano,""id_aluno"",""id_escola"",""id_municipio"",""sigla_uf"",""serie"",""caderno"",""rede_codigo"",""rede"",""presenca"",""preenchimento_caderno"",""alfabetizado"",""proficiencia"",""peso_aluno"",""municipio_taxa_alfabetizacao"",""municipio_media_portugues"",""municipio_prop_nivel_0"",""municipio_prop_nivel_1"",""municipio_prop_nivel_2"",""municipio_prop_nivel_3"",""municipio_prop_nivel_4"",""municipio_prop_nivel_5"",""municipio_prop_nivel_6"",""municipio_prop_nivel_7"",""municipio_prop_nivel_8"",""uf_taxa_alfabetizacao"",""uf_media_portugues"",""uf_prop_nivel_0"",""uf_prop_nivel_1"",""uf_prop_nivel_2"",""uf_prop_nivel_3"",""uf_prop_nivel_4"",""uf_prop_nivel_5"",""uf_prop_nivel_6"",""uf_prop_nivel_7"",""uf_prop_nivel_8"",""meta_municipio_taxa_alfabetizacao"",""meta_municipio_nivel_alfabetizacao"",""meta_municipio_percentual_participacao"",""meta_municipio_2024"",""meta_municipio_2025"",""meta_municipio_2026"",""meta_municipio_2027"",""meta_municipio_2028"",""meta_municipio_2029"",""meta_municipio_2030"",""meta_uf_taxa_alfabetizacao"",""meta_uf_percentual_participacao"",""meta_uf_2024"",""meta_uf_2025"",""meta_uf_2026"",""meta_uf_2027"",""meta_uf_2028"",""meta_uf_2029"",""meta_uf_2030"",""meta_brasil_taxa_alfabetizacao"",""meta_brasil_percentual_participacao"",""meta_brasil_2024"",""meta_brasil_2025"",""meta_brasil_2026"",""meta_brasil_2027"",""meta_brasil_2028"",""meta_brasil_2029"",""meta_brasil_2030"""
"2023,""15074193"",""60002691"",""1502954"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""675.5277109"",""1.5694925"",""52.88"",""735.6352"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""52.9"",""2"",""74.94"",""57.37"",""61.74"",""65.93"",""69.88"",""73.56"",""76.94"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""41096117"",""60034003"",""4101507"",""PR"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""768.93"",""1.57"",""70.97"",""755.21"",""2.02"",""4.13"",""5.3"",""5.19"",""20.65"",""31.66"",""21.23"",""6.99"",""2.84"",""70.43"",""754.68"",""1.7"",""3.08"",""5.18"",""6.85"",""20.62"",""33.64"",""20.62"",""6.37"",""1.93"",""70.97"",""4"",""86.89"",""76.59"",""77.18"",""77.77"",""78.34"",""78.91"",""79.46"",""80.0"",""70.42"",""86.25"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52011021"",""60041629"",""5201108"",""GO"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""735.3723762"",""1.5704112"",""72.21"",""757.0193"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""72.2"",""4"",""86.91"",""73.43"",""74.61"",""75.76"",""76.88"",""77.95"",""79.0"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42073643"",""60034913"",""4211900"",""SC"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""0"",""736.2629217"",""1.5741743"",""49.84"",""737.1665"",,,,,,,,,,""59.29"",""745.0389"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24021645"",""60010011"",""2401800"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""708.7381795"",""1.5741911"",""21.47"",""698.0752"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,,,,,,,,,,,""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31110765"",""60022190"",""3170206"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""757.4886"",""1.575712"",""50.92"",""739.817"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""50.9"",""2"",""84.46"",""55.71"",""60.41"",""64.91"",""69.17"",""73.12"",""76.74"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42051040"",""60036006"",""4208906"",""SC"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""1"",""743.1757"",""1.580407"",""72.71"",""755.4262"",,,,,,,,,,""59.29"",""745.0389"",,,,,,,,,,,,,,,,,,,,""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41052610"",""60034042"",""4106902"",""PR"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""721.84"",""1.581127"",""70.41"",""753.0573"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""70.4"",""4"",""79.42"",""71.93"",""73.41"",""74.83"",""76.2"",""77.52"",""78.79"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""13009642"",""60001161"",""1301803"",""AM"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""742.72"",""1.59"",""63.28"",""749.36"",""2.44"",""2.4"",""8.43"",""12.45"",""17.25"",""28.37"",""21.47"",""5.73"",""1.46"",""46.47"",""731.82"",""3.39"",""7.0"",""15.63"",""9.66"",""26.8"",""25.12"",""9.81"",""2.17"",""0.41"",""63.28"",""3"",""80.86"",,""66.47"",""69.53"",""72.42"",""75.13"",""77.66"",""80.0"",""49.17"",""79.49"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24005952"",""60010435"",""2408102"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""825.6947755"",""1.5920171"",""34.5"",""722.4743"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,,,,,,,,,,,""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""35113270"",""60030805"",""3526902"",""SP"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""816.7309201"",""1.6"",""62.75"",""755.2926"",""2.55"",""4.26"",""7.39"",""12.27"",""15.03"",""19.78"",""19.52"",""13.49"",""5.71"",""55.71"",""746.8603"",""3.38"",""5.43"",""9.26"",""13.79"",""17.75"",""19.5"",""16.03"",""10.61"",""4.26"",""62.75"",""3"",""90.1"",""65.28"",""68.08"",""70.75"",""73.28"",""75.67"",""77.91"",""80.0"",""58.13"",""89.12"",""56.6"",""61.1"",""65.4"",""69.5"",""73.3"",""76.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""21028379"",""60004855"",""2104552"",""MA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""800.7988793"",""1.6078391"",""80.4"",""778.5198"",,,,,,,,,,""56.39"",""749.8729"",,,,,,,,,,""80.4"",""5"",""91.83"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""56.43"",""89.11"",""60.3"",""64.1"",""67.7"",""71.2"",""74.3"",""77.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43062962"",""60037254"",""4304606"",""RS"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""1"",""784.3421349"",""1.6163606"",""59.54"",""745.4293"",,,,,,,,,,""63.18"",""747.6082"",,,,,,,,,,,,,,,,,,,,""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""24001589"",""60010045"",""2408102"",""RN"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""1"",""750.58"",""1.62"",""45.11"",""735.72"",""5.05"",""7.98"",""11.46"",""17.45"",""17.93"",""17.62"",""11.71"",""6.98"",""3.83"",""45.33"",""736.63"",""4.03"",""7.42"",""12.66"",""17.21"",""17.75"",""17.23"",""13.08"",""7.46"",""3.15"",,,,,,,,,,,""39.29"",""77.72"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52001634"",""60041793"",""5208707"",""GO"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""781.1655889"",""1.6241976"",""66.56"",""750.6494"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""66.6"",""3"",""81.56"",""68.74"",""70.84"",""72.86"",""74.78"",""76.62"",""78.36"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""13028892"",""60001249"",""1302603"",""AM"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""728.19"",""1.63"",""50.13"",""734.42"",""3.63"",""6.79"",""14.1"",""8.37"",""25.92"",""26.55"",""11.64"",""2.59"",""0.43"",""46.47"",""731.82"",""3.39"",""7.0"",""15.63"",""9.66"",""26.8"",""25.12"",""9.81"",""2.17"",""0.41"",""50.13"",""2"",""75.81"",""56.8"",""61.28"",""65.58"",""69.63"",""73.41"",""76.87"",""80.0"",""49.17"",""79.49"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29047293"",""60017404"",""2909406"",""BA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""761.0644066"",""1.6386202"",""40.77"",""732.5343"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""40.8"",""1"",""86.96"",""46.95"",""53.23"",""59.4"",""65.3"",""70.75"",""75.67"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15056709"",""60001985"",""1504307"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""746.2252719"",""1.6485826"",""68.07"",""749.6762"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""68.1"",""3"",""78.57"",""69.99"",""71.85"",""73.63"",""75.34"",""76.97"",""78.52"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33111748"",""60024949"",""3304557"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""757.34"",""1.65"",""63.75"",""747.13"",""2.47"",""5.67"",""9.49"",""4.36"",""21.96"",""31.05"",""18.91"",""4.82"",""1.27"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""63.75"",""3"",""86.99"",""60.14"",""63.97"",""67.62"",""71.07"",""74.29"",""77.27"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""33062795"",""60025651"",""3303500"",""RJ"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""706.19"",""1.65"",""33.42"",""717.94"",""7.01"",""13.38"",""15.95"",""10.7"",""26.56"",""18.94"",""6.39"",""0.93"",""0.14"",""55.22"",""738.87"",""3.56"",""7.38"",""10.62"",""6.02"",""25.61"",""28.47"",""14.43"",""3.2"",""0.71"",""33.42"",""0"",""81.91"",""40.13"",""47.44"",""54.87"",""62.08"",""68.8"",""74.81"",""80.0"",""55.25"",""83.12"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""17000958"",""60004044"",""1721000"",""TO"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""677.0"",""1.65"",""56.97"",""751.08"",""1.73"",""4.81"",""7.97"",""14.9"",""18.82"",""18.64"",""16.87"",""10.79"",""5.47"",""50.07"",""742.86"",""2.45"",""5.42"",""10.24"",""17.12"",""20.18"",""18.78"",""14.62"",""7.85"",""3.34"",""56.97"",""2"",""76.81"",""62.2"",""65.61"",""68.87"",""71.95"",""74.84"",""77.53"",""80.0"",""50.07"",""85.15"",""49.5"",""55.4"",""61.1"",""66.5"",""71.5"",""76.0"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31121977"",""60022015"",""3161007"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""847.8595"",""1.654431"",""69.05"",""768.7681"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""69.1"",""3"",""96.69"",""70.8"",""72.5"",""74.13"",""75.7"",""77.2"",""78.63"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43021320"",""60037459"",""4305355"",""RS"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""1"",""744.1772"",""1.672097"",""68.51"",""748.7312"",,,,,,,,,,""63.18"",""747.6082"",,,,,,,,,,,,,,,,,,,,""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13055363"",""60000740"",""1303569"",""AM"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""741.4877623"",""1.6793142"",""35.31"",""720.2461"",,,,,,,,,,""49.2"",""733.6637"",,,,,,,,,,""35.3"",""0"",""71.03"",""42.05"",""49.09"",""56.17"",""63.01"",""69.36"",""75.06"",""80.0"",""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42068932"",""60036215"",""4208302"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""741.89"",""1.68"",""68.62"",""756.08"",""2.64"",""2.22"",""1.9"",""12.29"",""20.5"",""27.11"",""21.34"",""9.33"",""2.67"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42047738"",""60035810"",""4209102"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""817.74"",""1.68"",""68.79"",""756.24"",""2.89"",""3.41"",""2.83"",""9.31"",""18.94"",""28.65"",""21.78"",""8.96"",""3.23"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",""68.79"",""3"",""71.61"",""68.23"",""70.43"",""72.54"",""74.56"",""76.48"",""78.29"",""80.0"",""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42015623"",""60035311"",""4203006"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""742.99"",""1.69"",""65.51"",""751.24"",""3.27"",""4.08"",""2.56"",""8.74"",""24.49"",""28.94"",""19.39"",""6.96"",""1.56"",""62.87"",""751.14"",""3.31"",""4.15"",""2.81"",""11.2"",""22.61"",""27.14"",""18.72"",""7.53"",""2.53"",""65.51"",""3"",""72.42"",""71.48"",""73.04"",""74.55"",""76.0"",""77.39"",""78.72"",""80.0"",""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41080316"",""60032612"",""4109807"",""PR"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""781.4169534"",""1.6946093"",""73.36"",""756.1281"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""73.4"",""4"",""85.03"",""74.39"",""75.39"",""76.37"",""77.32"",""78.24"",""79.13"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31184284"",""60022132"",""3165537"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""750.2166614"",""1.6962298"",""80.06"",""780.0409"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""80.1"",""5"",""89.94"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42032164"",""60035463"",""4204806"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""732.04324"",""1.6997415"",""48.56"",""731.6748"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""48.6"",""1"",""79.47"",""53.71"",""58.78"",""63.67"",""68.3"",""72.59"",""76.5"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42063981"",""60035394"",""4209300"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""748.819401"",""1.7011457"",""48.56"",""734.1494"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""48.6"",""1"",""75.66"",""53.71"",""58.78"",""63.67"",""68.3"",""72.59"",""76.5"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24004207"",""60010269"",""2408102"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""664.3022859"",""1.7145186"",""34.5"",""722.4743"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,,,,,,,,,,,""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24004206"",""60010269"",""2408102"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""620.6065893"",""1.7145186"",""34.5"",""722.4743"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,,,,,,,,,,,""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24020935"",""60010476"",""2412203"",""RN"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""731.8963773"",""1.7222839"",""34.64"",""720.7443"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,""34.6"",""0"",""76.47"",""41.43"",""48.56"",""55.76"",""62.72"",""69.19"",""74.98"",""80.0"",""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""13057632"",""60000909"",""1302603"",""AM"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""1"",""773.53"",""1.73"",""56.52"",""740.38"",""3.09"",""6.13"",""12.76"",""6.72"",""22.35"",""28.53"",""15.69"",""3.98"",""0.75"",""58.18"",""741.79"",""2.66"",""5.02"",""11.74"",""6.78"",""24.74"",""30.16"",""14.53"",""3.5"",""0.87"",,,,,,,,,,,""49.17"",""79.49"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15035497"",""60002061"",""1502202"",""PA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""776.5625144"",""1.7363363"",""62.0"",""744.7912"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""62.0"",""3"",""86.54"",""64.97"",""67.83"",""70.55"",""73.14"",""75.59"",""77.87"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""31005510"",""60020827"",""3126109"",""MG"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""768.51"",""1.77"",""86.89"",""774.87"",""0.84"",""0.79"",""2.18"",""4.85"",""8.93"",""26.93"",""33.43"",""16.42"",""5.63"",""71.45"",""757.41"",""1.73"",""3.25"",""6.02"",""7.66"",""15.82"",""29.92"",""23.84"",""8.94"",""2.8"",""86.89"",""5"",""87.32"",""69.05"",""71.09"",""73.05"",""74.92"",""76.7"",""78.4"",""80.0"",""72.07"",""88.85"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13047167"",""60000709"",""1302603"",""AM"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""0"",""685.7776125"",""1.7837778"",""62.98"",""746.6758"",,,,,,,,,,""62.63"",""746.2058"",,,,,,,,,,,,,,,,,,,,""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43074954"",""60039722"",""4309209"",""RS"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""759.0203302"",""1.7970727"",""63.64"",""744.9518"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,""63.6"",""3"",""78.3"",""66.33"",""68.91"",""71.38"",""73.73"",""75.95"",""78.04"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42087551"",""60035639"",""4216909"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""803.1712386"",""1.8047357"",""71.41"",""757.3615"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""71.4"",""4"",""78.68"",""72.76"",""74.08"",""75.35"",""76.58"",""77.76"",""78.9"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42059042"",""60035307"",""4209102"",""SC"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""672.6636595"",""1.8383679"",""65.94"",""751.7973"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""65.9"",""3"",""80.32"",""68.23"",""70.43"",""72.54"",""74.56"",""76.48"",""78.29"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2024,""42084559"",""60034542"",""4218707"",""SC"",""2"",""16"",""2"",""ESTADUAL"",""1"",""1"",""0"",""664.46"",""1.84"",""55.11"",""741.45"",""7.45"",""5.63"",""3.91"",""13.78"",""21.0"",""22.76"",""15.71"",""7.77"",""1.97"",""59.29"",""746.78"",""4.07"",""5.44"",""3.25"",""11.95"",""23.54"",""25.93"",""16.81"",""6.96"",""2.04"",,,,,,,,,,,""62.02"",""70.05"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""59.2"",""87.37"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29134894"",""60016833"",""2911659"",""BA"",""2"",""16"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""825.2536247"",""1.8414003"",""29.2"",""721.3091"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""29.2"",""0"",""86.25"",""36.33"",""44.11"",""52.2"",""60.17"",""67.64"",""74.3"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
